---------- Counts of Element Pb ----------
row	column	line1	line2	ratio
7	15	17	20	0.857143
7	16	44	22	1.954571
7	17	51	41	1.238096
7	18	69	48	1.425945
7	19	63	57	1.099613
7	20	67	46	1.446777
7	21	63	33	1.876790
7	22	62	35	1.751024
7	23	67	39	1.688472
7	24	57	31	1.807101
7	25	83	51	1.615493
7	26	86	60	1.425151
7	27	103	73	1.403458
7	28	123	92	1.335622
7	29	149	94	1.580659
7	30	118	82	1.429994
7	31	86	67	1.279410
7	32	113	66	1.694995
7	33	140	88	1.579761
7	34	135	107	1.259871
7	35	126	99	1.270695
7	36	102	74	1.373310
7	37	115	71	1.613337
7	38	174	118	1.469389
7	39	154	113	1.359190
7	40	118	80	1.464370
7	41	52	39	1.325935
7	42	52	41	1.261879
7	43	60	29	2.033967
7	44	41	43	0.954556
7	45	61	33	1.817894
7	46	51	36	1.405464
7	47	66	39	1.676575
7	48	81	53	1.518523
7	49	87	58	1.484239
7	50	79	87	0.909170
7	51	82	60	1.360663
7	52	109	64	1.683329
7	53	108	53	2.003515
7	54	71	52	1.358522
7	55	69	56	1.228467
7	56	102	77	1.321791
7	57	126	79	1.588374
7	58	121	83	1.449283
7	59	97	70	1.373888
7	60	69	49	1.385881
7	61	30	35	0.848121
7	62	25	0	0.000000
7	63	14	0	0.000000
7	64	0	0	0.000000
7	65	16	8	1.985711
7	66	0	0	0.000000
7	67	16	21	0.745458
7	68	0	0	0.000000
7	69	22	20	1.066043
7	70	0	0	0.000000
7	71	0	0	0.000000
7	72	16	0	0.000000
7	73	22	0	0.000000
7	74	20	10	1.940401
7	75	0	0	0.000000
7	76	0	0	0.000000
8	0	17	0	0.000000
8	1	0	0	0.000000
8	2	0	0	0.000000
8	3	0	0	0.000000
8	4	0	0	0.000000
8	5	0	0	0.000000
8	6	17	0	0.000000
8	7	0	0	0.000000
8	8	0	0	0.000000
8	9	4	0	0.000000
8	10	0	0	0.000000
8	11	0	0	0.000000
8	12	0	0	0.000000
8	13	8	0	0.000000
8	14	24	16	1.470587
8	15	31	0	0.000000
8	16	39	43	0.909091
8	17	63	39	1.599555
8	18	62	34	1.794523
8	19	53	32	1.621952
8	20	52	49	1.060103
8	21	54	33	1.616501
8	22	68	45	1.489993
8	23	59	44	1.333982
8	24	68	46	1.467595
8	25	70	47	1.478578
8	26	81	47	1.704657
8	27	126	65	1.925216
8	28	168	94	1.779002
8	29	168	107	1.566266
8	30	124	88	1.406751
8	31	87	63	1.375006
8	32	100	71	1.401416
8	33	117	93	1.256708
8	34	162	89	1.814159
8	35	145	91	1.587024
8	36	117	75	1.553021
8	37	83	62	1.330553
8	38	166	118	1.404545
8	39	170	129	1.315723
8	40	136	91	1.488055
8	41	75	56	1.333333
8	42	69	37	1.841836
8	43	61	41	1.476192
8	44	73	33	2.177758
8	45	60	48	1.241708
8	46	59	36	1.619359
8	47	68	0	0.000000
8	48	93	58	1.592868
8	49	112	77	1.447435
8	50	123	78	1.571036
8	51	132	87	1.511313
8	52	126	81	1.545785
8	53	135	62	2.159711
8	54	103	60	1.704342
8	55	86	66	1.298411
8	56	119	73	1.623257
8	57	156	104	1.497996
8	58	191	116	1.646066
8	59	145	111	1.305444
8	60	117	82	1.425602
8	61	70	64	1.104363
8	62	24	25	0.942708
8	63	0	0	0.000000
8	64	0	0	0.000000
8	65	21	15	1.419040
8	66	20	0	0.000000
8	67	0	0	0.000000
8	68	25	13	1.857889
8	69	0	0	0.000000
8	70	35	0	0.000000
8	71	0	0	0.000000
8	72	0	0	0.000000
8	73	0	0	0.000000
8	74	0	0	0.000000
8	75	31	0	0.000000
8	76	0	0	0.000000
9	0	0	0	0.000000
9	1	21	0	0.000000
9	2	24	0	0.000000
9	3	15	0	0.000000
9	4	0	0	0.000000
9	5	23	0	0.000000
9	6	0	0	0.000000
9	7	0	0	0.000000
9	8	0	0	0.000000
9	9	0	0	0.000000
9	10	0	0	0.000000
9	11	0	0	0.000000
9	12	9	0	0.000000
9	13	0	0	0.000000
9	14	30	16	1.823392
9	15	43	24	1.760074
9	16	46	37	1.235282
9	17	56	22	2.478296
9	18	50	45	1.104732
9	19	64	37	1.710921
9	20	0	0	0.000000
9	21	78	52	1.491062
9	22	70	48	1.450871
9	23	68	41	1.642988
9	24	56	32	1.711857
9	25	85	48	1.747235
9	26	79	58	1.356823
9	27	123	69	1.767965
9	28	140	108	1.294263
9	29	152	96	1.578090
9	30	117	85	1.372587
9	31	98	87	1.125233
9	32	103	65	1.583320
9	33	109	68	1.594652
9	34	128	108	1.183115
9	35	143	90	1.586048
9	36	112	78	1.431393
9	37	65	62	1.047262
9	38	157	113	1.384780
9	39	215	123	1.750460
9	40	141	101	1.392911
9	41	84	68	1.225554
9	42	52	0	0.000000
9	43	55	36	1.514922
9	44	77	37	2.053280
9	45	68	37	1.815202
9	46	56	45	1.240243
9	47	72	54	1.327065
9	48	71	57	1.241801
9	49	95	71	1.333309
9	50	146	103	1.415072
9	51	142	100	1.414473
9	52	141	101	1.392518
9	53	120	94	1.272130
9	54	87	62	1.396167
9	55	89	68	1.303738
9	56	169	0	0.000000
9	57	193	113	1.702946
9	58	201	126	1.599805
9	59	202	128	1.569041
9	60	132	115	1.149244
9	61	129	80	1.611279
9	62	50	40	1.237920
9	63	31	27	1.171807
9	64	26	25	1.042775
9	65	0	0	0.000000
9	66	29	15	1.875904
9	67	19	0	0.000000
9	68	0	0	0.000000
9	69	19	0	0.000000
9	70	25	0	0.000000
9	71	22	0	0.000000
9	72	0	0	0.000000
9	73	0	0	0.000000
9	74	0	0	0.000000
9	75	16	25	0.666704
9	76	13	10	1.351346
10	0	0	0	0.000000
10	1	18	0	0.000000
10	2	0	0	0.000000
10	3	21	16	1.297351
10	4	0	0	0.000000
10	5	0	0	0.000000
10	6	0	0	0.000000
10	7	4	0	0.000000
10	8	0	0	0.000000
10	9	0	0	0.000000
10	10	0	0	0.000000
10	11	11	10	1.090915
10	12	19	10	1.818194
10	13	30	15	1.937518
10	14	28	28	0.998854
10	15	40	36	1.108222
10	16	50	28	1.759736
10	17	0	0	0.000000
10	18	72	44	1.606071
10	19	77	46	1.659754
10	20	94	64	1.456367
10	21	90	53	1.681157
10	22	76	51	1.480081
10	23	54	23	2.291669
10	24	56	40	1.390275
10	25	65	52	1.245928
10	26	86	43	1.982103
10	27	99	79	1.255798
10	28	163	86	1.887651
10	29	168	129	1.302054
10	30	125	72	1.726055
10	31	98	55	1.762062
10	32	78	50	1.549091
10	33	108	62	1.730667
10	34	136	87	1.557523
10	35	110	78	1.405571
10	36	125	73	1.694731
10	37	103	68	1.496124
10	38	191	102	1.859251
10	39	217	157	1.383835
10	40	165	128	1.283466
10	41	105	68	1.536020
10	42	56	42	1.327241
10	43	59	41	1.424926
10	44	68	54	1.254972
10	45	85	48	1.755766
10	46	74	48	1.528784
10	47	54	39	1.369383
10	48	83	45	1.830176
10	49	89	63	1.403775
10	50	120	93	1.280801
10	51	145	97	1.484424
10	52	135	108	1.248584
10	53	151	80	1.881436
10	54	113	60	1.865844
10	55	123	79	1.550514
10	56	156	88	1.762616
10	57	175	113	1.547128
10	58	183	99	1.843367
10	59	187	100	1.867414
10	60	174	100	1.735195
10	61	133	98	1.352123
10	62	82	67	1.220395
10	63	58	37	1.582302
10	64	32	20	1.625139
10	65	0	0	0.000000
10	66	0	0	0.000000
10	67	21	0	0.000000
10	68	0	0	0.000000
10	69	0	0	0.000000
10	70	25	0	0.000000
10	71	0	0	0.000000
10	72	0	0	0.000000
10	73	0	0	0.000000
10	74	0	0	0.000000
10	75	0	0	0.000000
10	76	0	0	0.000000
11	0	0	0	0.000000
11	1	0	0	0.000000
11	2	17	14	1.240428
11	3	0	0	0.000000
11	4	0	0	0.000000
11	5	0	0	0.000000
11	6	0	0	0.000000
11	7	0	0	0.000000
11	8	0	0	0.000000
11	9	0	0	0.000000
11	10	0	0	0.000000
11	11	18	13	1.356335
11	12	27	18	1.463962
11	13	41	0	0.000000
11	14	53	40	1.315352
11	15	42	39	1.075283
11	16	51	35	1.438597
11	17	39	28	1.382548
11	18	52	36	1.416379
11	19	78	50	1.551943
11	20	78	59	1.316380
11	21	82	53	1.537606
11	22	57	46	1.235788
11	23	56	44	1.268430
11	24	60	43	1.387164
11	25	65	36	1.784740
11	26	71	35	1.999804
11	27	91	51	1.768348
11	28	129	86	1.493379
11	29	127	92	1.380683
11	30	115	83	1.374464
11	31	106	59	1.785039
11	32	76	74	1.030855
11	33	95	60	1.575832
11	34	95	65	1.454520
11	35	139	97	1.425011
11	36	138	99	1.385498
11	37	125	96	1.300894
11	38	151	98	1.535832
11	39	196	156	1.251088
11	40	202	134	1.508887
11	41	101	83	1.209289
11	42	69	42	1.623669
11	43	61	46	1.319041
11	44	72	43	1.659091
11	45	74	51	1.442306
11	46	71	49	1.441741
11	47	52	32	1.603960
11	48	62	37	1.657924
11	49	83	45	1.826028
11	50	89	66	1.342932
11	51	120	87	1.376891
11	52	140	71	1.960748
11	53	114	69	1.643141
11	54	131	84	1.552968
11	55	122	98	1.242650
11	56	158	109	1.448604
11	57	150	100	1.491405
11	58	155	84	1.833680
11	59	140	80	1.739688
11	60	161	105	1.522423
11	61	140	106	1.314410
11	62	127	76	1.665648
11	63	78	63	1.234219
11	64	55	0	0.000000
11	65	25	14	1.768588
11	66	0	0	0.000000
11	67	0	0	0.000000
11	68	0	0	0.000000
11	69	0	0	0.000000
11	70	20	0	0.000000
11	71	31	0	0.000000
11	72	0	0	0.000000
11	73	35	0	0.000000
11	74	21	0	0.000000
11	75	0	0	0.000000
11	76	0	0	0.000000
12	0	15	22	0.666656
12	1	0	0	0.000000
12	2	0	0	0.000000
12	3	0	0	0.000000
12	4	14	0	0.000000
12	5	0	0	0.000000
12	6	0	0	0.000000
12	7	0	0	0.000000
12	8	0	0	0.000000
12	9	0	0	0.000000
12	10	13	14	0.933124
12	11	24	16	1.470441
12	12	50	29	1.697420
12	13	33	28	1.171815
12	14	60	22	2.652347
12	15	58	38	1.506329
12	16	56	31	1.776679
12	17	44	30	1.419634
12	18	61	24	2.477320
12	19	51	40	1.268301
12	20	51	44	1.155825
12	21	64	35	1.808447
12	22	45	34	1.308342
12	23	61	29	2.067507
12	24	62	38	1.615381
12	25	70	30	2.282109
12	26	63	33	1.878933
12	27	82	52	1.566112
12	28	110	79	1.386132
12	29	125	90	1.384760
12	30	116	94	1.227846
12	31	0	0	0.000000
12	32	105	61	1.709559
12	33	84	75	1.118200
12	34	119	80	1.478417
12	35	143	64	2.216776
12	36	124	89	1.389575
12	37	128	71	1.790146
12	38	163	96	1.690062
12	39	201	132	1.522019
12	40	228	110	2.064566
12	41	116	69	1.669228
12	42	87	51	1.688634
12	43	57	53	1.074076
12	44	89	39	2.246684
12	45	84	40	2.073204
12	46	76	50	1.503996
12	47	64	41	1.548095
12	48	57	58	0.982815
12	49	64	53	1.203909
12	50	58	38	1.511126
12	51	79	61	1.290785
12	52	106	64	1.646458
12	53	113	55	2.034083
12	54	121	71	1.691709
12	55	113	95	1.183984
12	56	126	101	1.241946
12	57	109	76	1.431348
12	58	150	80	1.863247
12	59	119	107	1.109412
12	60	144	91	1.585277
12	61	139	108	1.283834
12	62	130	103	1.257601
12	63	135	88	1.527923
12	64	97	54	1.789750
12	65	46	37	1.247665
12	66	27	16	1.644640
12	67	29	0	0.000000
12	68	28	0	0.000000
12	69	0	0	0.000000
12	70	22	0	0.000000
12	71	0	0	0.000000
12	72	0	0	0.000000
12	73	26	17	1.545218
12	74	0	0	0.000000
12	75	26	0	0.000000
12	76	0	0	0.000000
13	0	23	0	0.000000
13	1	0	0	0.000000
13	2	0	0	0.000000
13	3	14	0	0.000000
13	4	0	0	0.000000
13	5	0	0	0.000000
13	6	0	0	0.000000
13	7	0	0	0.000000
13	8	0	0	0.000000
13	9	22	11	1.916294
13	10	26	19	1.348346
13	11	41	17	2.330979
13	12	38	25	1.499602
13	13	39	30	1.290364
13	14	68	48	1.408176
13	15	52	44	1.172802
13	16	57	39	1.450607
13	17	61	34	1.771259
13	18	58	38	1.508574
13	19	48	36	1.324422
13	20	41	27	1.502174
13	21	52	40	1.284799
13	22	66	33	1.969836
13	23	56	36	1.539738
13	24	46	33	1.385482
13	25	0	0	0.000000
13	26	63	51	1.230187
13	27	93	69	1.342915
13	28	123	83	1.479704
13	29	103	88	1.167442
13	30	130	86	1.506823
13	31	130	92	1.410280
13	32	134	80	1.665313
13	33	111	54	2.026543
13	34	90	81	1.110972
13	35	166	95	1.731478
13	36	146	107	1.367915
13	37	150	82	1.827219
13	38	147	98	1.493346
13	39	179	131	1.365890
13	40	167	151	1.103612
13	41	127	94	1.338894
13	42	66	50	1.299710
13	43	50	42	1.188164
13	44	57	43	1.316511
13	45	81	60	1.339411
13	46	62	51	1.211878
13	47	76	46	1.638302
13	48	59	30	1.935751
13	49	57	46	1.234499
13	50	0	0	0.000000
13	51	76	44	1.711699
13	52	67	38	1.743701
13	53	80	54	1.472724
13	54	88	60	1.459150
13	55	104	73	1.419126
13	56	101	76	1.324738
13	57	96	63	1.521629
13	58	126	94	1.335675
13	59	160	101	1.580878
13	60	162	105	1.540446
13	61	143	92	1.545470
13	62	123	92	1.339657
13	63	137	109	1.253079
