---------- Thickness Values (um) of PbWhite ----------
row	column	thickness
60	26	3.626378
60	27	3.173035
60	28	4.626994
60	29	3.550237
60	30	3.446176
60	31	2.114975
60	32	4.544414
60	33	6.279562
60	34	3.485910
60	35	4.271467
60	36	5.484278
60	37	4.007312
60	38	5.431718
60	39	4.753035
60	40	6.090088
60	41	6.585974
60	42	7.176522
60	43	8.688798
60	44	8.417618
60	45	7.303420
60	46	8.653190
60	47	6.008362
60	48	4.879434
60	49	4.914660
60	50	4.085865
60	51	6.156124
60	52	6.529090
60	53	4.818124
60	54	3.835423
60	55	5.463855
60	56	3.599172
60	57	3.605343
60	58	2.760916
60	59	4.038795
60	60	2.341685
60	61	0.000000
60	62	4.977331
60	63	2.396099
60	64	3.013317
60	65	4.212084
60	66	4.351118
60	67	0.000000
60	68	2.839159
60	69	3.719004
60	70	1.705549
60	71	0.000000
60	72	0.000000
60	73	0.000000
60	74	0.000000
60	75	0.000000
60	76	0.000000
61	0	0.000000
61	1	0.000000
61	2	0.000000
61	3	0.000000
61	4	0.000000
61	5	1.661601
61	6	0.000000
61	7	0.000000
61	8	4.255069
61	9	3.079606
61	10	0.000000
61	11	5.599826
61	12	3.257803
61	13	0.000000
61	14	3.542143
61	15	2.775836
61	16	2.935212
61	17	3.531083
61	18	3.973606
61	19	4.583819
61	20	0.928215
61	21	5.333815
61	22	5.389642
61	23	2.435502
61	24	2.316160
61	25	4.119005
61	26	2.182909
61	27	3.667944
61	28	4.310274
61	29	3.600485
61	30	5.562008
61	31	3.467610
61	32	2.195857
61	33	5.363952
61	34	4.036608
61	35	5.723820
61	36	7.834332
61	37	5.678931
61	38	5.859089
61	39	5.463547
61	40	6.748295
61	41	9.502044
61	42	6.529829
61	43	7.259191
61	44	8.866921
61	45	6.847445
61	46	6.085783
61	47	4.331246
61	48	2.880184
61	49	2.945319
61	50	5.283880
61	51	2.458149
61	52	2.940060
61	53	3.979307
61	54	3.527616
61	55	3.536032
61	56	0.000000
61	57	3.123920
61	58	5.789421
61	59	0.000000
61	60	5.174782
61	61	5.310913
61	62	3.558779
61	63	3.514445
61	64	2.896311
61	65	3.260415
61	66	3.125629
61	67	4.735944
61	68	1.618677
61	69	0.000000
61	70	0.000000
61	71	0.000000
61	72	0.000000
61	73	0.000000
61	74	0.000000
61	75	0.000000
61	76	0.000000
62	0	0.000000
62	1	0.000000
62	2	0.000000
62	3	0.000000
62	4	0.000000
62	5	2.746040
62	6	1.117489
62	7	3.428611
62	8	4.373833
62	9	3.754262
62	10	4.910847
62	11	3.655078
62	12	4.856245
62	13	2.578997
62	14	5.970414
62	15	5.701141
62	16	3.751226
62	17	0.000000
62	18	3.764076
62	19	4.675736
62	20	2.496853
62	21	0.000000
62	22	3.564374
62	23	5.677719
62	24	0.000000
62	25	0.000000
62	26	4.741587
62	27	3.915220
62	28	4.228425
62	29	4.660663
62	30	1.601411
62	31	6.623468
62	32	4.463852
62	33	3.590049
62	34	7.818976
62	35	4.865385
62	36	4.142740
62	37	5.923048
62	38	4.890089
62	39	5.080807
62	40	12.736076
62	41	4.514540
62	42	8.603795
62	43	10.320617
62	44	8.634239
62	45	3.738688
62	46	5.421254
62	47	5.976992
62	48	4.617415
62	49	3.783425
62	50	3.432664
62	51	3.099028
62	52	4.320563
62	53	4.992092
62	54	3.789606
62	55	3.170173
62	56	0.000000
62	57	3.616069
62	58	4.387329
62	59	3.849161
62	60	4.046798
62	61	3.963849
62	62	2.064798
62	63	3.352973
62	64	3.276668
62	65	5.573759
62	66	4.661899
62	67	3.639466
62	68	0.000000
62	69	3.814029
62	70	3.019611
62	71	0.000000
62	72	0.000000
62	73	0.000000
62	74	0.000000
62	75	0.000000
62	76	0.000000
63	0	0.000000
63	1	0.000000
63	2	0.000000
63	3	0.000000
63	4	0.000000
63	5	0.000000
63	6	3.682954
63	7	3.982622
63	8	4.162446
63	9	2.832184
63	10	2.236579
63	11	2.880290
63	12	3.995916
63	13	3.870187
63	14	3.231802
63	15	3.257770
63	16	4.009798
63	17	4.291104
63	18	4.318888
63	19	3.955350
63	20	3.414436
63	21	3.061507
63	22	5.464768
63	23	4.250760
63	24	3.311661
63	25	6.109462
63	26	4.136794
63	27	4.097549
63	28	3.616186
63	29	3.537795
63	30	3.683848
63	31	2.330223
63	32	4.109804
63	33	4.526580
63	34	6.084228
63	35	5.396734
63	36	4.584869
63	37	6.770765
63	38	7.175479
63	39	6.363987
63	40	10.673453
63	41	8.908629
63	42	9.129216
63	43	7.594662
63	44	9.474025
63	45	4.218194
63	46	6.446585
63	47	7.758303
63	48	6.443613
63	49	5.994163
63	50	4.366733
63	51	4.032212
63	52	2.724532
63	53	6.647347
63	54	4.451537
63	55	6.452830
63	56	4.482457
63	57	4.591253
63	58	1.482637
63	59	4.076071
63	60	4.558384
63	61	4.426150
63	62	5.475771
63	63	0.000000
63	64	3.270254
63	65	1.475381
63	66	0.000000
63	67	5.165850
63	68	2.249229
63	69	0.000000
63	70	0.000000
63	71	0.000000
63	72	0.000000
63	73	0.000000
63	74	0.000000
63	75	0.000000
63	76	0.000000
64	0	0.000000
64	1	0.000000
64	2	0.000000
64	3	0.000000
64	4	0.000000
64	5	0.000000
64	6	0.000000
64	7	5.420346
64	8	4.236059
64	9	3.197303
64	10	3.704030
64	11	0.000000
64	12	6.297163
64	13	4.977409
64	14	2.488828
64	15	0.000000
64	16	4.410684
64	17	4.094356
64	18	3.423868
64	19	0.000000
64	20	1.555031
64	21	4.418705
64	22	0.000000
64	23	3.380895
64	24	3.001894
64	25	5.279940
64	26	5.438705
64	27	5.077837
64	28	5.349470
64	29	2.336810
64	30	4.948184
64	31	2.285697
64	32	5.225854
64	33	5.253770
64	34	6.264163
64	35	6.501334
64	36	5.767787
64	37	4.262507
64	38	7.658082
64	39	6.717208
64	40	10.427931
64	41	6.922331
64	42	9.672454
64	43	8.337217
64	44	3.871836
64	45	5.892946
64	46	6.227312
64	47	5.268662
64	48	5.573373
64	49	4.203938
64	50	7.004697
64	51	3.130693
64	52	4.014053
64	53	5.377336
64	54	3.391527
64	55	3.263997
64	56	4.401576
64	57	4.402354
64	58	2.956724
64	59	4.803614
64	60	3.410345
64	61	0.000000
64	62	2.714713
64	63	0.000000
64	64	5.301964
64	65	4.146474
64	66	3.201125
64	67	3.043098
64	68	3.792713
64	69	0.000000
64	70	0.000000
64	71	0.000000
64	72	0.000000
64	73	0.000000
64	74	0.000000
64	75	0.000000
64	76	0.000000
65	0	0.000000
65	1	0.000000
65	2	0.000000
65	3	0.000000
65	4	0.000000
65	5	0.000000
65	6	0.000000
65	7	3.242573
65	8	3.080047
65	9	3.102582
65	10	4.630303
65	11	4.942743
65	12	4.893111
65	13	4.888227
65	14	4.886315
65	15	5.693863
65	16	3.561925
65	17	0.000000
65	18	3.910300
65	19	3.260314
65	20	4.028189
65	21	3.868538
65	22	0.000000
65	23	5.600758
65	24	0.972346
65	25	5.551567
65	26	2.781459
65	27	0.000000
65	28	3.807587
65	29	5.439744
65	30	2.982303
65	31	4.376643
65	32	3.894555
65	33	5.020031
65	34	0.000000
65	35	5.767900
65	36	3.339081
65	37	7.018528
65	38	7.603755
65	39	4.999286
65	40	7.652074
65	41	8.132005
65	42	7.546444
65	43	7.512255
65	44	7.630824
65	45	7.066235
65	46	6.767850
65	47	4.047346
65	48	4.451664
65	49	4.501448
65	50	3.799181
65	51	4.291377
65	52	4.812562
65	53	4.391063
65	54	3.714226
65	55	4.007261
65	56	4.945320
65	57	3.634230
65	58	0.000000
65	59	6.862550
65	60	4.268826
65	61	5.156413
65	62	4.350945
65	63	2.976173
65	64	2.798520
65	65	3.109474
65	66	0.000000
65	67	3.469434
65	68	2.112028
65	69	3.131326
65	70	0.000000
65	71	0.000000
65	72	0.000000
65	73	0.000000
65	74	0.000000
65	75	0.000000
65	76	0.000000
66	0	0.000000
66	1	0.000000
66	2	0.000000
66	3	0.000000
66	4	0.000000
66	5	0.000000
66	6	3.557663
66	7	0.000000
66	8	4.606290
66	9	4.148048
66	10	6.295649
66	11	4.226307
66	12	0.000000
66	13	4.792637
66	14	4.255969
66	15	2.689108
66	16	4.481408
66	17	3.998258
66	18	6.319729
66	19	3.338470
66	20	0.000000
66	21	0.000000
66	22	2.582549
66	23	4.919793
66	24	4.153945
66	25	4.762508
66	26	3.170173
66	27	4.004797
66	28	5.363952
66	29	3.136708
66	30	5.980888
66	31	4.718053
66	32	4.357132
66	33	5.161158
66	34	4.155729
66	35	5.579215
66	36	4.385565
66	37	4.518916
66	38	6.675786
66	39	6.578101
66	40	7.425763
66	41	5.256897
66	42	5.851641
66	43	7.723507
66	44	5.160920
66	45	4.562968
66	46	8.018094
66	47	3.067145
66	48	6.011211
66	49	5.228049
66	50	2.727907
66	51	5.934352
66	52	2.960735
66	53	0.000000
66	54	4.384689
66	55	5.055248
66	56	6.024631
66	57	3.853968
66	58	0.000000
66	59	2.681344
66	60	5.289801
66	61	3.449366
66	62	4.264492
66	63	1.896138
66	64	1.722724
66	65	0.000000
66	66	0.000000
66	67	2.965957
66	68	0.000000
66	69	6.834901
66	70	0.000000
66	71	0.000000
66	72	0.000000
66	73	0.000000
66	74	0.000000
66	75	0.000000
66	76	0.000000
67	0	0.000000
67	1	0.000000
67	2	0.000000
67	3	0.000000
67	4	0.000000
67	5	0.000000
67	6	0.000000
67	7	4.985490
67	8	4.319612
67	9	2.356082
67	10	3.075938
67	11	4.464623
67	12	0.000000
67	13	4.964898
67	14	1.635357
67	15	4.218566
67	16	0.000000
67	17	4.334420
67	18	4.356558
67	19	3.403370
67	20	0.000000
67	21	5.692907
67	22	2.263217
67	23	0.000000
67	24	3.001706
67	25	0.000000
67	26	4.701961
67	27	5.616688
67	28	3.500376
67	29	3.866940
67	30	3.066774
67	31	3.819777
67	32	5.526745
67	33	5.240011
67	34	6.375940
67	35	4.516359
67	36	0.000000
67	37	4.922332
67	38	6.143801
67	39	4.808595
67	40	6.362039
67	41	7.836384
67	42	5.479674
67	43	5.410542
67	44	5.903970
67	45	6.518309
67	46	4.258570
67	47	2.143915
67	48	4.867238
67	49	0.000000
67	50	5.218945
67	51	2.842411
67	52	5.611794
67	53	4.474836
67	54	4.546648
67	55	4.542167
67	56	1.255531
67	57	3.917631
67	58	4.139745
67	59	0.000000
67	60	4.280630
67	61	4.250920
67	62	5.005848
67	63	2.329826
67	64	0.000000
67	65	0.000000
67	66	0.000000
67	67	4.006629
67	68	0.000000
67	69	0.000000
67	70	0.000000
67	71	0.000000
67	72	0.000000
67	73	0.000000
67	74	0.000000
67	75	0.000000
67	76	0.000000
68	0	0.000000
68	1	0.000000
68	2	0.000000
68	3	0.000000
68	4	0.000000
68	5	0.000000
68	6	0.000000
68	7	0.000000
68	8	4.200641
68	9	5.184028
68	10	4.364739
68	11	3.686336
68	12	3.398224
68	13	3.434814
68	14	5.729708
68	15	2.892455
68	16	6.132303
68	17	2.939733
68	18	4.147664
68	19	4.550345
68	20	4.512518
68	21	5.040136
68	22	0.000000
68	23	5.811310
68	24	5.444216
68	25	4.952852
68	26	3.108494
68	27	5.363952
68	28	4.279826
68	29	5.921622
68	30	3.883509
68	31	3.396626
68	32	3.300833
68	33	4.228425
68	34	5.305604
68	35	6.160351
68	36	4.336820
68	37	4.670580
68	38	5.174782
68	39	4.465480
68	40	4.412592
68	41	6.097238
68	42	5.522855
68	43	3.356593
68	44	4.891436
68	45	6.787721
68	46	6.094742
68	47	5.198987
68	48	4.040850
68	49	2.901097
68	50	3.952174
68	51	6.242008
68	52	3.022342
68	53	3.526113
68	54	3.792126
68	55	4.206638
68	56	5.772019
68	57	3.943410
68	58	4.107557
68	59	0.000000
68	60	1.778199
68	61	2.325101
68	62	0.000000
68	63	0.000000
68	64	0.000000
68	65	0.000000
68	66	0.000000
68	67	0.000000
68	68	0.000000
68	69	0.000000
68	70	0.000000
68	71	0.000000
68	72	0.000000
68	73	0.000000
68	74	0.000000
68	75	0.000000
68	76	0.000000
69	0	0.000000
69	1	0.000000
69	2	0.000000
69	3	0.000000
69	4	0.000000
69	5	0.000000
69	6	0.000000
69	7	0.000000
69	8	0.000000
69	9	0.000000
69	10	2.784748
69	11	5.007332
69	12	4.238108
69	13	4.949611
69	14	2.184478
69	15	4.486578
69	16	4.069906
69	17	3.046731
69	18	2.908178
69	19	4.764760
69	20	4.048738
69	21	4.848611
69	22	2.486579
69	23	4.973956
69	24	4.061364
69	25	3.885655
69	26	4.528650
69	27	2.029218
69	28	2.823406
69	29	4.282159
69	30	4.770012
69	31	5.475099
69	32	5.522492
69	33	4.829923
69	34	5.651032
69	35	3.221147
69	36	2.207710
69	37	3.316727
69	38	6.239895
69	39	4.542010
69	40	5.703662
69	41	5.595961
69	42	5.621634
69	43	6.874952
69	44	5.604653
69	45	3.369018
69	46	4.693074
69	47	3.553043
69	48	4.879434
69	49	4.705812
69	50	2.900015
69	51	3.022282
69	52	4.313551
69	53	4.641318
69	54	5.993146
69	55	0.000000
69	56	0.000000
69	57	3.746518
69	58	0.000000
69	59	4.396556
69	60	0.000000
69	61	4.969998
69	62	4.693217
69	63	0.000000
69	64	0.000000
69	65	0.000000
69	66	0.000000
69	67	0.000000
69	68	0.000000
69	69	0.000000
69	70	0.000000
69	71	0.000000
69	72	0.000000
69	73	0.000000
69	74	0.000000
69	75	0.000000
69	76	0.000000
70	0	0.000000
70	1	0.000000
70	2	0.000000
70	3	0.000000
70	4	0.000000
70	5	0.000000
70	6	0.000000
70	7	0.000000
70	8	0.000000
70	9	0.000000
70	10	4.877360
70	11	0.000000
70	12	0.000000
70	13	4.959473
70	14	2.332467
70	15	0.000000
70	16	0.157613
70	17	2.364933
70	18	5.067636
70	19	2.512301
70	20	6.092604
70	21	2.897768
70	22	4.653026
70	23	5.182471
70	24	0.000000
70	25	2.433409
70	26	5.045695
70	27	2.568263
70	28	4.008395
70	29	4.385021
70	30	4.925075
70	31	0.000000
70	32	0.000000
70	33	4.940707
70	34	6.357019
70	35	5.925611
70	36	5.484446
70	37	4.462833
70	38	0.000000
70	39	2.359350
70	40	7.225849
70	41	5.907126
70	42	4.317253
70	43	6.559276
70	44	5.349342
70	45	3.556020
70	46	3.967715
70	47	3.906047
70	48	5.324885
70	49	4.246518
70	50	5.546258
70	51	5.652276
70	52	7.214296
70	53	2.097843
70	54	4.186277
70	55	3.263086
70	56	4.189498
70	57	2.817204
70	58	3.734836
70	59	2.825400
70	60	5.168357
70	61	3.283434
70	62	2.762376
70	63	3.350081
70	64	0.000000
70	65	3.586507
70	66	2.080688
70	67	0.000000
70	68	0.000000
70	69	0.000000
70	70	0.000000
70	71	0.000000
70	72	23.412060
70	73	0.000000
70	74	0.000000
70	75	0.000000
70	76	0.000000
71	0	0.000000
71	1	0.000000
71	2	0.000000
71	3	0.000000
71	4	0.000000
71	5	0.000000
71	6	0.000000
71	7	0.000000
71	8	0.000000
71	9	0.000000
71	10	3.576168
71	11	3.201208
71	12	3.710142
71	13	3.574678
71	14	2.925540
71	15	4.976253
71	16	2.551882
71	17	5.064265
71	18	4.786477
71	19	3.267884
71	20	4.106206
71	21	0.000000
71	22	5.303067
71	23	2.998123
71	24	4.201378
71	25	5.823582
71	26	4.089978
71	27	3.525307
71	28	3.675456
71	29	3.900543
71	30	4.662301
71	31	6.832199
71	32	5.029985
71	33	3.597099
71	34	4.715312
71	35	5.419124
71	36	4.818296
71	37	0.000000
71	38	6.496569
71	39	4.863257
71	40	3.641683
71	41	6.552270
71	42	4.667313
71	43	4.051638
71	44	3.876661
71	45	6.910856
71	46	4.076462
71	47	6.010509
71	48	3.318048
71	49	4.101446
71	50	5.096078
71	51	4.425828
71	52	3.387058
71	53	1.781951
71	54	5.792246
71	55	4.666751
71	56	3.898335
71	57	0.000000
71	58	0.000000
71	59	6.096895
71	60	3.427923
71	61	2.813675
71	62	1.683873
71	63	0.000000
71	64	0.000000
71	65	0.000000
71	66	0.000000
71	67	6.203162
71	68	0.000000
71	69	0.000000
71	70	0.000000
71	71	0.000000
71	72	0.000000
71	73	0.000000
71	74	0.000000
71	75	0.000000
71	76	35.356632
72	0	0.000000
72	1	0.000000
72	2	0.000000
72	3	0.000000
72	4	0.000000
72	5	0.000000
72	6	0.000000
72	7	0.000000
72	8	0.000000
72	9	0.000000
72	10	3.867926
72	11	0.000000
72	12	3.864604
72	13	0.000000
72	14	3.843094
72	15	2.738995
72	16	5.550194
72	17	3.741594
72	18	4.602220
72	19	3.480473
72	20	2.263427
72	21	4.671299
72	22	4.668960
72	23	6.099706
72	24	3.880302
72	25	0.000000
72	26	4.025210
72	27	4.499776
72	28	0.000000
72	29	4.650312
72	30	5.171294
72	31	5.792211
72	32	5.666018
72	33	4.639222
72	34	4.570622
72	35	4.887326
72	36	3.095659
72	37	5.347124
72	38	2.334211
72	39	4.366014
72	40	5.748762
72	41	6.257528
72	42	3.676818
72	43	5.366309
72	44	3.624231
72	45	4.679366
72	46	3.168270
72	47	5.427985
72	48	4.724592
72	49	2.924140
72	50	4.312729
72	51	4.458301
72	52	3.743872
72	53	2.472198
72	54	3.776056
72	55	0.000000
72	56	5.886389
72	57	4.328550
72	58	0.000000
72	59	0.000000
72	60	3.769345
72	61	0.000000
72	62	2.307815
72	63	0.000000
72	64	0.000000
72	65	0.000000
72	66	7.763303
72	67	0.000000
72	68	0.000000
72	69	0.000000
72	70	0.000000
72	71	0.000000
72	72	0.000000
72	73	0.000000
72	74	0.000000
72	75	0.000000
72	76	0.000000
73	0	0.000000
73	1	0.000000
73	2	0.000000
73	3	0.000000
73	4	0.000000
73	5	0.000000
73	6	0.000000
73	7	0.000000
73	8	0.000000
73	9	0.000000
73	10	0.000000
73	11	0.000000
73	12	5.037570
73	13	0.000000
73	14	4.272817
73	15	2.748371
73	16	3.926662
73	17	0.000000
73	18	5.056228
73	19	5.250099
73	20	3.522901
73	21	1.714859
73	22	0.000000
73	23	4.378113
73	24	3.374131
73	25	3.758867
73	26	4.685337
73	27	3.421095
73	28	5.184526
73	29	4.872135
73	30	3.577801
73	31	4.675954
73	32	6.347522
73	33	2.994436
73	34	4.757024
73	35	3.643388
73	36	4.779296
73	37	1.975160
73	38	4.443380
73	39	4.061840
73	40	4.216660
73	41	6.359596
73	42	5.319698
73	43	4.621612
73	44	5.508361
73	45	3.579981
73	46	6.564894
73	47	1.651819
73	48	4.371524
73	49	2.718350
73	50	5.622625
73	51	0.000000
73	52	4.614929
73	53	2.471780
73	54	4.473511
73	55	2.214501
73	56	0.000000
73	57	4.798286
73	58	1.740426
73	59	3.227151
73	60	4.994522
73	61	4.920110
73	62	3.717638
73	63	2.608598
73	64	2.943281
73	65	5.038225
73	66	0.000000
73	67	0.000000
73	68	0.000000
73	69	0.000000
73	70	0.000000
73	71	0.000000
73	72	0.000000
73	73	0.000000
73	74	0.000000
73	75	0.000000
73	76	0.000000
74	0	0.000000
74	1	0.000000
74	2	0.000000
74	3	0.000000
74	4	0.000000
74	5	0.000000
74	6	0.000000
74	7	0.000000
74	8	0.000000
74	9	0.000000
74	10	0.000000
74	11	0.000000
74	12	2.896777
74	13	1.408702
74	14	3.176678
74	15	0.000000
74	16	3.500565
74	17	4.525868
74	18	2.836465
74	19	0.000000
74	20	2.328809
74	21	4.536108
74	22	1.535741
74	23	1.870369
74	24	0.000000
74	25	3.103813
74	26	2.523903
74	27	5.547917
74	28	4.981766
74	29	3.131202
74	30	2.728958
74	31	3.538078
74	32	5.359840
74	33	5.122281
74	34	1.633559
74	35	5.031743
74	36	5.370921
74	37	6.745504
74	38	7.069250
74	39	6.262743
74	40	5.255520
74	41	5.608775
74	42	7.247308
74	43	4.615990
74	44	5.429243
74	45	5.667590
74	46	4.451749
74	47	4.723235
74	48	3.729617
74	49	4.351647
74	50	2.878137
74	51	3.961123
74	52	2.547614
74	53	3.454337
74	54	5.293408
74	55	3.247545
74	56	0.000000
74	57	3.766866
74	58	5.909260
74	59	3.868458
74	60	3.044221
74	61	4.426869
74	62	1.881572
74	63	4.495873
74	64	0.000000
74	65	8.341089
74	66	0.000000
74	67	0.000000
74	68	0.000000
74	69	0.000000
74	70	0.000000
74	71	0.000000
74	72	0.000000
74	73	0.000000
74	74	0.000000
74	75	0.000000
74	76	0.000000
75	0	0.000000
75	1	0.000000
75	2	0.000000
75	3	0.000000
75	4	0.000000
75	5	0.000000
75	6	0.000000
75	7	0.000000
75	8	0.000000
75	9	0.000000
75	10	0.000000
75	11	0.000000
75	12	0.000000
75	13	2.648701
75	14	0.000000
75	15	3.007709
75	16	0.000000
75	17	0.000000
75	18	2.661325
75	19	4.036586
75	20	6.224899
75	21	2.846042
75	22	5.164065
75	23	2.657801
75	24	3.670702
75	25	4.070615
75	26	4.411270
75	27	2.952983
75	28	2.857384
75	29	3.648985
75	30	3.108457
75	31	4.946884
75	32	3.478488
75	33	4.782066
75	34	5.725805
75	35	2.952206
75	36	5.217543
75	37	5.812755
75	38	5.468276
75	39	4.794916
75	40	5.617826
75	41	5.438586
75	42	4.608998
75	43	6.750515
75	44	4.605700
75	45	4.196716
75	46	4.597858
75	47	4.669184
75	48	5.160704
75	49	2.998686
75	50	5.000344
75	51	3.652652
75	52	4.920391
75	53	2.992946
75	54	5.953958
75	55	3.757862
75	56	3.910156
75	57	3.218880
75	58	0.000000
75	59	0.000000
75	60	2.628067
75	61	4.301622
75	62	5.441957
75	63	0.000000
75	64	0.000000
75	65	0.000000
75	66	0.000000
75	67	0.000000
75	68	0.000000
75	69	0.000000
75	70	0.000000
75	71	0.000000
75	72	0.000000
75	73	0.000000
75	74	0.000000
75	75	0.000000
75	76	0.000000
76	0	0.000000
76	1	0.000000
76	2	0.000000
76	3	0.000000
76	4	0.000000
76	5	0.000000
76	6	0.000000
76	7	0.000000
76	8	0.000000
76	9	0.000000
76	10	0.000000
76	11	0.000000
76	12	0.000000
76	13	0.000000
76	14	0.000000
76	15	0.000000
76	16	3.891057
76	17	6.652322
76	18	1.817854
76	19	0.000000
76	20	3.320056
76	21	3.196475
76	22	5.600246
76	23	2.144569
76	24	6.220963
76	25	0.000000
76	26	0.856861
76	27	2.591828
76	28	4.755325
76	29	3.240086
76	30	4.207648
76	31	4.250358
76	32	3.646482
76	33	4.089202
76	34	5.760692
76	35	5.667590
76	36	5.037395
76	37	5.799238
76	38	3.487452
76	39	1.681275
76	40	5.971455
76	41	3.787213
76	42	5.289697
76	43	5.011897
76	44	4.967696
76	45	4.349346
76	46	2.546276
76	47	3.502358
76	48	0.000000
76	49	0.000000
76	50	5.690857
76	51	3.255297
76	52	0.000000
76	53	4.280306
76	54	3.201125
76	55	4.349004
76	56	3.952855
76	57	3.175281
76	58	0.000000
76	59	2.568423
76	60	2.424286
76	61	0.000000
76	62	0.000000
76	63	0.000000
76	64	0.000000
76	65	0.000000
76	66	0.000000
76	67	0.000000
76	68	0.000000
76	69	0.000000
76	70	0.000000
76	71	0.000000
76	72	0.000000
76	73	0.000000
76	74	0.000000
76	75	0.000000
76	76	0.000000
77	0	0.000000
77	1	0.000000
77	2	0.000000
77	3	0.000000
77	4	0.000000
77	5	0.000000
77	6	0.000000
77	7	0.000000
77	8	0.000000
77	9	0.000000
77	10	0.000000
77	11	0.000000
77	12	0.000000
77	13	0.000000
77	14	0.000000
77	15	1.843765
77	16	2.996421
77	17	5.774918
77	18	4.575789
77	19	4.870981
77	20	4.616505
77	21	3.410952
77	22	3.427760
77	23	3.348999
77	24	1.956708
77	25	3.411254
77	26	5.092063
77	27	6.039252
77	28	2.581137
77	29	3.635235
77	30	3.431965
77	31	5.014703
77	32	1.965769
77	33	4.385886
77	34	2.627329
77	35	5.496228
77	36	1.636391
77	37	5.317929
77	38	3.683416
77	39	3.497140
77	40	4.506473
77	41	5.101773
77	42	2.742117
77	43	3.976476
77	44	3.897324
77	45	5.055171
77	46	3.988390
77	47	4.951368
77	48	4.401357
77	49	0.000000
77	50	4.269520
77	51	2.163498
77	52	3.360905
77	53	3.590543
77	54	3.156260
77	55	0.000000
77	56	3.623144
77	57	3.531176
77	58	0.000000
77	59	0.000000
77	60	0.000000
77	61	0.000000
77	62	0.000000
77	63	0.000000
77	64	0.000000
77	65	0.000000
77	66	0.000000
77	67	0.000000
77	68	0.000000
77	69	0.000000
77	70	0.000000
77	71	0.000000
77	72	0.000000
77	73	0.000000
77	74	0.000000
77	75	0.000000
77	76	0.000000
78	0	0.000000
78	1	0.000000
78	2	0.000000
78	3	0.000000
78	4	0.000000
78	5	0.000000
78	6	0.000000
78	7	0.000000
78	8	0.000000
78	9	0.000000
78	10	0.000000
78	11	0.000000
78	12	0.000000
78	13	0.000000
78	14	0.000000
78	15	0.000000
78	16	1.925873
78	17	6.541081
78	18	6.480412
78	19	4.665975
78	20	3.814249
78	21	2.295352
78	22	6.158978
78	23	4.623646
78	24	3.765987
78	25	5.610488
78	26	3.296921
78	27	3.217080
78	28	4.563960
78	29	5.423654
78	30	3.729820
78	31	2.980293
78	32	3.257836
78	33	5.825617
78	34	1.445070
78	35	3.303265
78	36	0.000000
78	37	4.830430
78	38	4.450511
78	39	5.115838
78	40	5.238924
78	41	3.328422
78	42	4.576714
78	43	3.149891
78	44	1.648082
78	45	5.303067
78	46	3.723650
78	47	6.819966
78	48	2.693212
78	49	3.801179
78	50	5.222925
78	51	4.714750
78	52	5.554775
78	53	0.000000
78	54	4.233117
78	55	1.854933
78	56	4.404052
78	57	0.000000
78	58	1.662868
78	59	0.000000
78	60	6.163964
78	61	0.000000
78	62	0.000000
78	63	0.000000
78	64	0.000000
78	65	0.000000
78	66	0.000000
78	67	0.000000
78	68	0.000000
78	69	0.000000
78	70	0.000000
78	71	0.000000
78	72	0.000000
78	73	0.000000
78	74	0.000000
78	75	0.000000
78	76	0.000000
79	0	0.000000
79	1	0.000000
79	2	0.000000
79	3	0.000000
79	4	0.000000
79	5	0.000000
79	6	0.000000
79	7	0.000000
79	8	0.000000
79	9	0.000000
79	10	0.000000
79	11	0.000000
79	12	0.000000
79	13	0.000000
79	14	0.000000
79	15	0.000000
79	16	0.000000
79	17	3.052828
79	18	4.064142
79	19	4.858032
79	20	3.210100
79	21	3.873379
79	22	0.000000
79	23	3.776959
79	24	4.923015
79	25	0.000000
79	26	4.899947
79	27	4.527637
79	28	5.780586
79	29	4.620651
79	30	2.230885
79	31	4.402830
79	32	4.527238
79	33	5.092802
79	34	4.074500
79	35	5.735124
79	36	4.971679
79	37	3.943410
79	38	2.762797
79	39	3.951148
79	40	0.000000
79	41	4.823740
79	42	0.000000
79	43	4.239988
79	44	5.179622
79	45	4.853803
79	46	3.014797
79	47	5.050892
79	48	3.751226
79	49	5.367894
79	50	6.646006
79	51	2.061844
79	52	3.798873
79	53	5.187555
79	54	5.290390
79	55	3.226805
79	56	2.043856
79	57	0.000000
79	58	2.897072
79	59	0.000000
79	60	0.000000
79	61	0.000000
79	62	0.000000
79	63	0.000000
79	64	0.000000
79	65	0.000000
79	66	0.000000
79	67	0.000000
79	68	0.000000
79	69	0.000000
79	70	0.000000
79	71	0.000000
79	72	0.000000
79	73	0.000000
79	74	0.000000
79	75	0.000000
79	76	0.000000
80	0	0.000000
80	1	0.000000
80	2	0.000000
80	3	0.000000
80	4	0.000000
80	5	0.000000
80	6	31.116446
80	7	0.000000
80	8	0.000000
80	9	0.000000
80	10	0.000000
80	11	0.000000
80	12	0.000000
80	13	0.000000
80	14	0.000000
80	15	0.000000
80	16	0.000000
80	17	0.000000
80	18	0.000000
80	19	1.015733
80	20	0.000000
80	21	0.000000
80	22	2.700423
80	23	2.665898
80	24	3.618272
80	25	3.626109
80	26	3.825156
80	27	3.523234
80	28	2.342239
80	29	4.254606
80	30	3.111396
80	31	7.093517
80	32	5.242021
80	33	0.000000
80	34	4.314752
80	35	2.729874
80	36	3.802023
80	37	5.329643
